UnixTime,SensorID,PM1,PM2_5,PM10
1627632041.40,2,0,1,3
1627632041.93,1,4,7,7
1627632042.24,2,0,1,3
1627632042.85,1,4,7,7
1627632043.16,2,1,2,4
1627632043.69,1,4,7,7
1627632044.00,2,1,2,4
1627632044.54,1,3,6,6
1627632044.85,2,1,2,4
1627632045.46,1,4,7,7
1627632045.77,2,1,2,4
1627632046.30,1,4,7,7
1627632046.61,2,1,2,4
1627632047.15,1,4,7,7
1627632047.46,2,1,2,4
1627632048.07,1,5,7,7
1627632048.38,2,1,2,4
1627632048.92,1,5,7,7
1627632049.22,2,1,2,4
1627632049.76,1,5,7,7
1627632050.07,2,1,2,4
1627632050.68,1,5,8,8
1627632050.99,2,1,2,4
1627632051.53,1,5,8,8
1627632051.83,2,0,1,3
1627632052.37,1,5,8,8
1627632052.68,2,0,1,3
1627632053.29,1,5,9,9
1627632053.59,2,0,1,3
1627632054.14,1,5,9,9
1627632054.44,2,0,1,3
1627632054.99,1,5,9,9
1627632055.29,2,1,2,4
1627632055.90,1,5,9,9
1627632056.20,2,1,2,4
1627632056.75,1,5,9,9
1627632057.05,2,1,2,4
1627632057.60,1,5,9,9
1627632057.90,2,1,2,4
1627632058.52,1,5,9,9
1627632058.81,2,1,2,4
1627632059.36,1,5,9,9
1627632059.66,2,1,2,4
1627632060.21,1,5,9,9
1627632060.50,2,1,2,4
1627632061.13,1,5,8,8
1627632061.42,2,0,1,3
1627632061.97,1,5,8,8
1627632062.27,2,0,1,3
1627632062.82,1,4,7,7
1627632063.11,2,0,1,3
1627632063.74,1,4,7,7
1627632064.03,2,0,1,1
1627632064.59,1,4,7,7
1627632064.88,2,0,1,1
1627632065.43,1,4,7,7
1627632065.72,2,0,1,1
1627632066.35,1,4,7,7
1627632066.64,2,1,2,2
1627632067.20,1,4,7,7
1627632067.48,2,2,3,3
1627632068.05,1,4,7,7
1627632068.33,2,2,3,3
1627632068.96,1,5,9,9
1627632069.25,2,2,3,3
1627632069.81,1,5,9,9
1627632070.09,2,1,2,2
1627632070.66,1,5,9,9
1627632070.94,2,1,2,2
1627632071.58,1,5,8,8
1627632071.86,2,1,2,2
1627632072.42,1,5,8,8
1627632072.70,2,1,2,2
1627632073.27,1,5,8,8
1627632073.55,2,1,2,2
1627632074.19,1,5,7,7
1627632074.46,2,1,2,2
1627632075.03,1,5,7,7
1627632075.31,2,1,2,2
1627632075.88,1,5,7,7
1627632076.16,2,2,3,3
1627632076.80,1,5,7,8
1627632077.07,2,2,3,3
1627632077.65,1,5,7,8
1627632077.92,2,2,3,3
1627632078.49,1,5,7,8
1627632078.77,2,1,2,2
1627632079.41,1,5,6,7
1627632079.68,2,2,2,2
1627632080.26,1,5,6,7
1627632080.53,2,2,2,2
1627632081.11,1,5,6,7
1627632081.37,2,2,2,2
1627632082.02,1,4,6,7
1627632082.29,2,3,4,4
1627632082.87,1,4,6,7
1627632083.14,2,3,4,4
1627632083.72,1,4,6,7
1627632083.98,2,3,4,4
1627632084.64,1,5,6,7
1627632084.90,2,3,4,4
1627632085.48,1,5,6,7
1627632085.75,2,3,4,4
1627632086.33,1,5,6,7
1627632086.59,2,3,4,4
1627632087.25,1,4,6,7
1627632087.51,2,3,4,4
1627632088.09,1,4,6,7
1627632088.36,2,3,4,4
1627632088.94,1,4,6,7
1627632089.20,2,3,4,4
1627632089.86,1,5,6,7
1627632090.12,2,3,4,4
1627632090.71,1,5,6,7
1627632090.96,2,3,4,4
1627632091.55,1,5,6,7
1627632091.81,2,3,4,4
1627632092.47,1,5,6,7
1627632092.73,2,2,3,3
1627632093.32,1,5,6,7
1627632093.57,2,2,3,3
1627632094.17,1,5,6,7
1627632094.42,2,2,3,3
1627632095.08,1,4,6,7
1627632095.34,2,2,3,3
1627632095.93,1,4,6,7
1627632096.18,2,2,3,3
1627632096.78,1,4,6,7
1627632097.03,2,2,3,3
1627632097.70,1,4,6,7
1627632097.94,2,2,4,4
1627632098.54,1,4,6,7
1627632098.79,2,2,4,4
1627632099.39,1,4,6,7
1627632099.64,2,2,4,4
1627632100.31,1,4,6,7
1627632100.55,2,1,3,3
1627632101.15,1,4,6,7
1627632101.40,2,1,3,3
1627632102.00,1,4,6,7
1627632102.25,2,1,3,3
1627632102.92,1,4,7,7
1627632103.16,2,2,4,4
1627632103.77,1,4,7,7
1627632104.01,2,2,4,4
1627632104.61,1,3,6,6
1627632104.86,2,2,4,4
1627632105.53,1,3,6,6
1627632105.77,2,2,4,4
1627632106.38,1,3,6,6
1627632106.62,2,2,4,4
1627632107.22,1,3,6,6
1627632107.46,2,2,4,4
1627632108.14,1,3,6,6
1627632108.38,2,2,4,4
1627632108.99,1,3,6,6
1627632109.23,2,2,4,4
1627632109.84,1,3,6,6
1627632110.07,2,2,4,4
1627632110.75,1,3,6,6
1627632110.99,2,2,4,4
1627632111.60,1,3,6,6
1627632111.84,2,2,4,4
1627632112.45,1,3,6,6
1627632112.68,2,2,4,4
1627632113.37,1,3,6,7
1627632113.60,2,2,4,4
1627632114.21,1,4,7,8
1627632114.44,2,2,4,4
1627632115.06,1,4,7,8
1627632115.29,2,1,3,3
1627632115.98,1,4,7,8
1627632116.21,2,1,2,2
1627632116.83,1,4,7,8
1627632117.05,2,1,2,2
1627632117.67,1,4,7,8
1627632117.90,2,1,2,2
1627632118.59,1,4,7,8
1627632118.82,2,1,2,2
1627632119.44,1,4,7,8
1627632119.66,2,1,2,2
1627632120.28,1,3,6,7
1627632120.51,2,1,2,2
1627632121.20,1,3,6,7
1627632121.42,2,1,2,2
1627632122.05,1,3,6,7
1627632122.27,2,1,2,2
1627632122.90,1,4,7,8
1627632123.12,2,1,2,2
1627632123.81,1,4,7,8
1627632124.03,2,2,3,3
1627632124.66,1,4,7,8
1627632124.88,2,2,3,3
1627632125.51,1,4,7,8
1627632125.73,2,2,3,3
1627632126.43,1,3,6,6
1627632126.64,2,1,3,3
1627632127.27,1,3,6,6
1627632127.49,2,1,3,3
1627632128.12,1,3,6,6
1627632128.33,2,1,3,3
1627632129.04,1,4,6,7
1627632129.25,2,2,3,5
1627632129.89,1,4,6,7
1627632130.10,2,1,2,4
1627632130.73,1,4,6,7
1627632130.94,2,1,2,4
1627632131.65,1,3,6,6
1627632131.86,2,1,2,4
1627632132.50,1,3,6,6
1627632132.71,2,1,2,4
1627632133.34,1,3,6,6
1627632133.55,2,2,3,5
1627632134.26,1,3,5,6
1627632134.47,2,1,3,6
1627632135.11,1,4,6,7
1627632135.31,2,1,3,6
1627632135.96,1,4,6,7
1627632136.16,2,1,3,6
1627632136.87,1,4,6,6
1627632137.08,2,1,2,5
1627632137.72,1,4,6,6
1627632137.92,2,1,2,5
1627632138.57,1,4,6,6
1627632138.77,2,1,2,5
1627632139.49,1,4,6,6
1627632139.69,2,1,2,5
1627632140.33,1,4,6,6
1627632140.53,2,1,2,5
1627632141.18,1,3,5,5
1627632141.38,2,1,2,5
1627632142.10,1,4,6,6
1627632142.29,2,0,2,5
1627632142.94,1,4,6,6
1627632143.14,2,0,2,5
1627632143.79,1,4,6,6
1627632143.99,2,0,2,5
1627632144.71,1,3,5,5
1627632144.90,2,1,3,7
1627632145.56,1,3,5,5
1627632145.75,2,1,3,7
1627632146.40,1,3,5,5
1627632146.60,2,1,3,7
1627632147.32,1,3,6,6
1627632147.51,2,2,3,7
1627632148.17,1,3,6,6
1627632148.36,2,2,3,7
1627632149.02,1,3,6,6
1627632149.20,2,2,3,7
1627632149.93,1,3,6,6
1627632150.12,2,2,3,7
1627632150.78,1,3,6,6
1627632150.97,2,2,3,7
1627632151.63,1,3,6,6
1627632151.81,2,2,3,7
1627632152.55,1,3,6,6
1627632152.73,2,2,3,8
1627632153.39,1,4,7,7
1627632153.58,2,2,3,8
1627632154.24,1,4,7,7
1627632154.42,2,2,3,8
1627632155.16,1,4,6,6
1627632155.34,2,2,3,7
1627632156.01,1,4,6,6
1627632156.19,2,2,3,7
1627632156.85,1,4,6,6
1627632157.03,2,1,2,6
1627632157.77,1,4,7,7
1627632157.95,2,1,2,6
1627632158.62,1,4,7,7
1627632158.79,2,1,2,6
1627632159.46,1,4,7,7
1627632159.64,2,1,2,6
1627632160.38,1,4,8,8
1627632160.56,2,1,2,5
1627632161.23,1,4,8,8
1627632161.40,2,1,2,5
1627632162.08,1,3,7,7
1627632162.25,2,1,2,5
1627632162.99,1,3,7,7
1627632163.17,2,2,4,6
1627632163.84,1,3,7,7
1627632164.01,2,2,4,6
1627632164.69,1,3,7,7
1627632164.86,2,2,4,6
1627632165.61,1,3,8,8
1627632165.77,2,2,4,6
1627632166.45,1,3,8,8
1627632166.62,2,2,4,6
1627632167.30,1,3,8,8
1627632167.47,2,2,4,6
1627632168.22,1,3,7,7
1627632168.38,2,2,4,6
1627632169.07,1,3,7,7
1627632169.23,2,2,4,6
1627632169.91,1,3,7,7
1627632170.08,2,2,4,6
1627632170.83,1,4,7,7
1627632170.99,2,2,3,5
1627632171.68,1,4,7,7
1627632171.84,2,2,3,5
1627632172.53,1,4,7,7
1627632172.68,2,2,3,5
1627632173.44,1,4,8,8
1627632173.60,2,2,4,6
1627632174.29,1,4,8,8
1627632174.45,2,2,4,6
1627632175.14,1,4,8,8
1627632175.29,2,1,3,5
1627632176.06,1,4,8,8
1627632176.21,2,1,3,6
1627632176.90,1,4,8,8
1627632177.06,2,1,3,6
1627632177.75,1,4,8,8
1627632177.90,2,1,3,6
1627632178.67,1,4,8,8
1627632178.82,2,1,3,6
1627632179.51,1,4,8,8
1627632179.67,2,1,3,6
1627632180.36,1,4,8,8
1627632180.51,2,1,3,6
1627632181.28,1,4,8,8
1627632181.43,2,1,4,7
1627632182.13,1,4,8,8
1627632182.27,2,1,4,7
1627632182.97,1,3,7,7
1627632183.12,2,1,4,7
1627632183.89,1,3,7,7
1627632184.04,2,2,4,7
1627632184.74,1,3,7,7
1627632184.88,2,2,4,7
1627632185.59,1,3,7,7
1627632185.73,2,2,4,7
1627632186.50,1,3,7,7
1627632186.65,2,1,4,7
1627632187.35,1,3,7,7
1627632187.49,2,1,4,7
1627632188.20,1,3,7,7
1627632188.34,2,1,4,7
1627632189.12,1,4,6,6
1627632189.25,2,1,3,6
1627632189.96,1,4,6,6
1627632190.10,2,1,3,6
1627632190.81,1,4,6,6
1627632190.95,2,1,3,6
1627632191.73,1,4,6,6
1627632191.86,2,1,3,6
1627632192.58,1,4,6,6
1627632192.71,2,1,3,6
1627632193.42,1,4,6,6
1627632193.56,2,1,3,6
1627632194.34,1,3,6,6
1627632194.47,2,2,4,7
1627632195.19,1,4,7,7
1627632195.32,2,2,4,7
1627632196.03,1,4,7,7
1627632196.17,2,1,3,6
1627632196.95,1,5,9,9
1627632197.08,2,1,4,7
1627632197.80,1,5,9,9
1627632197.93,2,1,4,7
1627632198.65,1,5,9,9
1627632198.77,2,1,4,7
1627632199.57,1,4,8,10
1627632199.69,2,1,3,4
1627632200.41,1,4,8,10
1627632200.54,2,1,3,4
1627632201.26,1,3,7,9
1627632201.38,2,1,3,4
1627632202.18,1,3,7,9
1627632202.30,2,2,4,6
1627632203.02,1,3,7,9
1627632203.15,2,2,4,6
1627632203.87,1,3,7,9
1627632203.99,2,2,4,6
1627632204.79,1,3,7,10
1627632204.91,2,2,4,4
1627632205.64,1,3,7,10
1627632205.75,2,2,4,4
1627632206.48,1,3,7,10
1627632206.60,2,2,4,4
1627632207.40,1,3,7,10
1627632207.52,2,2,4,4
1627632208.25,1,3,7,10
1627632208.36,2,2,4,4
1627632209.10,1,3,7,10
1627632209.21,2,2,4,4
1627632210.01,1,4,9,11
1627632210.13,2,2,4,4
1627632210.86,1,4,9,11
1627632210.97,2,1,3,3
1627632211.71,1,4,9,11
1627632211.82,2,1,3,3
1627632212.63,1,4,8,11
1627632212.73,2,1,3,3
1627632213.47,1,4,8,11
1627632213.58,2,1,3,3
1627632214.32,1,4,8,11
1627632214.43,2,1,3,3
1627632215.24,1,4,8,10
1627632215.34,2,1,3,3
1627632216.08,1,4,8,10
1627632216.19,2,1,3,3
1627632216.93,1,4,8,10
1627632217.04,2,1,3,3
1627632217.85,1,4,8,10
1627632217.95,2,1,3,3
1627632218.70,1,4,8,10
1627632218.80,2,1,3,3
1627632219.54,1,4,8,10
1627632219.65,2,1,3,3
1627632220.46,1,4,8,10
1627632220.56,2,1,2,2
1627632221.31,1,4,8,10
1627632221.41,2,1,2,2
1627632222.15,1,3,7,9
1627632222.25,2,1,2,2
1627632223.07,1,3,6,9
1627632223.17,2,1,3,3
1627632223.92,1,3,6,9
1627632224.02,2,1,3,3
1627632224.77,1,4,7,10
1627632224.86,2,1,3,3
1627632225.68,1,4,8,8
1627632225.78,2,2,3,3
1627632226.53,1,4,8,8
1627632226.63,2,2,3,3
1627632227.38,1,4,8,8
1627632227.47,2,2,3,3
1627632228.30,1,3,6,6
1627632228.39,2,1,2,2
1627632229.14,1,3,6,6
1627632229.23,2,1,2,2
1627632229.99,1,3,6,6
1627632230.08,2,1,2,2
1627632230.91,1,5,7,7
1627632231.00,2,1,2,2
1627632231.75,1,5,7,7
1627632231.84,2,1,2,2
1627632232.60,1,5,7,7
1627632232.69,2,1,2,2
1627632233.52,1,5,8,9
1627632233.61,2,1,2,2
1627632234.37,1,5,8,9
1627632234.45,2,1,2,2
1627632235.21,1,5,8,9
1627632235.30,2,0,1,1
1627632236.13,1,5,8,9
1627632236.21,2,0,1,1
1627632236.98,1,5,8,9
1627632237.06,2,0,1,1
1627632237.83,1,5,8,9
1627632237.91,2,0,1,1
1627632238.74,1,5,8,10
1627632238.82,2,0,0,0
1627632239.59,1,5,8,10
1627632239.67,2,0,0,0
1627632240.44,1,5,8,10
1627632240.52,2,0,0,0
1627632241.36,1,6,9,10
1627632241.43,2,0,1,1
1627632242.20,1,6,9,10
1627632242.28,2,0,1,1
1627632243.05,1,6,9,10
1627632243.12,2,0,1,1
1627632243.97,1,6,9,10
1627632244.04,2,1,2,2
1627632244.82,1,6,9,10
1627632244.89,2,1,2,2
1627632245.66,1,6,9,10
1627632245.73,2,1,2,2
1627632246.58,1,6,9,11
1627632246.65,2,1,2,2
1627632247.43,1,6,9,11
1627632247.50,2,1,2,2
1627632248.27,1,6,9,11
1627632248.34,2,1,2,2
1627632249.19,1,6,10,11
1627632249.26,2,1,2,2
1627632250.04,1,6,10,11
1627632250.10,2,1,2,2
1627632250.89,1,6,10,11
1627632250.95,2,1,2,2
1627632251.80,1,4,8,10
1627632251.87,2,1,2,2
1627632252.65,1,4,8,10
1627632252.71,2,1,2,2
1627632253.50,1,4,8,10
1627632253.56,2,1,2,2
1627632254.42,1,4,10,12
1627632254.48,2,1,3,3
1627632255.26,1,5,11,13
1627632255.32,2,1,3,3
1627632256.11,1,5,11,13
1627632256.17,2,0,2,2
1627632257.03,1,5,11,12
1627632257.08,2,0,2,2
1627632257.88,1,5,11,12
1627632257.93,2,0,2,2
1627632258.72,1,5,11,12
1627632258.78,2,0,2,2
1627632259.64,1,4,10,10
1627632259.69,2,0,2,2
1627632260.49,1,4,10,10
1627632260.54,2,0,2,2
1627632261.33,1,3,9,9
1627632261.39,2,0,2,2
1627632262.25,1,3,8,8
1627632262.30,2,0,2,2
1627632263.10,1,3,8,8
1627632263.15,2,0,2,2
1627632263.94,1,3,8,8
1627632263.99,2,0,2,2
1627632264.86,1,3,9,9
1627632264.91,2,1,2,2
1627632265.71,1,3,9,9
1627632265.76,2,1,2,2
1627632266.56,1,3,9,9
1627632266.60,2,1,2,2
1627632267.47,1,2,8,8
1627632267.52,2,1,2,2
1627632268.32,1,2,8,8
1627632268.36,2,2,3,3
1627632269.17,1,2,8,8
1627632269.21,2,2,3,3
1627632270.09,1,4,9,9
1627632270.13,2,2,3,3
1627632270.93,1,4,9,9
1627632270.97,2,2,3,3
1627632271.78,1,4,9,9
1627632271.82,2,2,3,3
1627632272.70,1,4,10,10
1627632272.74,2,2,4,4
1627632273.55,1,4,10,10
1627632273.58,2,2,4,4
1627632274.39,1,4,10,10
1627632274.43,2,2,4,4
1627632275.31,1,4,9,9
1627632275.34,2,2,4,4
1627632276.16,1,4,9,9
1627632277.04,2,2,4,4
1627632277.92,1,4,8,8
1627632278.80,2,2,4,4
1627632279.62,1,4,8,8
1627632280.56,2,1,4,4
1627632281.38,1,5,8,8
1627632282.25,2,1,4,4
1627632283.15,1,5,8,8
1627632284.02,2,2,4,4
1627632284.84,1,5,8,8
1627632285.78,2,2,4,4
1627632286.61,1,5,8,8
1627632287.47,2,2,4,4
1627632288.37,1,5,8,8
1627632289.23,2,2,4,4
1627632290.06,1,5,8,8
1627632291.00,2,2,4,4
1627632291.83,1,5,8,8
1627632292.69,2,1,3,3
1627632293.59,1,5,9,9
1627632294.45,2,1,3,3
1627632295.29,1,5,9,9
1627632296.21,2,1,3,3
1627632297.05,1,5,8,8
1627632297.91,2,1,3,3
1627632298.82,1,5,7,7
1627632299.67,2,1,3,3
1627632300.51,1,5,7,7
1627632301.43,2,1,3,3
1627632302.28,1,5,8,8
1627632303.12,2,1,3,3
1627632304.04,1,5,7,8
1627632304.89,2,2,5,5
1627632305.74,1,5,7,8
1627632306.65,2,2,4,4
1627632307.50,1,4,7,7
1627632308.34,2,2,4,4
1627632309.27,1,4,7,8
1627632310.10,2,2,4,4
1627632310.96,1,4,7,8
1627632311.87,2,3,5,5
1627632312.73,1,5,7,10
1627632313.56,2,3,5,5
1627632314.49,1,5,7,10
1627632315.32,2,3,5,5
1627632316.18,1,5,7,10
1627632317.08,2,2,5,5
1627632317.95,1,5,7,10
1627632318.78,2,2,5,5
1627632319.71,1,5,7,9
1627632320.54,2,2,4,4
1627632321.41,1,5,7,9
1627632322.30,2,2,4,4
1627632323.17,1,5,7,10
1627632323.99,2,2,4,4
1627632324.94,1,5,8,10
1627632325.76,2,2,4,4
1627632326.63,1,5,8,10
1627632327.52,2,2,4,5
1627632328.40,1,5,8,10
1627632329.21,2,2,4,5
1627632330.16,1,5,9,11
1627632330.97,2,2,3,4
1627632331.86,1,5,9,11
1627632332.74,2,2,3,4
1627632332.77,1,5,8,12
1627632333.58,2,2,3,4
1627632333.62,1,5,8,12
1627632334.43,2,1,2,3
1627632334.47,1,5,8,12
1627632335.35,2,1,2,3
1627632335.39,1,4,8,11
1627632336.19,2,1,2,3
1627632336.23,1,4,8,11
1627632337.04,2,2,3,4
1627632337.08,1,4,8,11
1627632337.95,2,2,3,4
1627632338.00,1,4,8,9
1627632338.80,2,2,3,4
1627632338.84,1,4,8,9
1627632339.65,2,2,3,4
1627632339.69,1,4,8,9
1627632340.56,2,1,3,4
1627632340.61,1,4,8,10
1627632341.41,2,1,3,4
1627632341.46,1,4,8,10
1627632342.26,2,1,3,4
1627632342.30,1,4,8,10
1627632343.17,2,2,4,5
1627632343.22,1,4,9,11
1627632344.02,2,2,4,5
1627632344.07,1,4,9,11
1627632344.86,2,2,4,5
1627632344.92,1,3,8,10
1627632345.78,2,2,4,5
1627632345.83,1,3,8,10
1627632346.63,2,2,4,5
1627632346.68,1,3,8,10
1627632347.47,2,2,4,5
1627632347.53,1,3,8,10
1627632348.39,2,2,4,5
1627632348.45,1,4,9,11
1627632349.24,2,2,4,5
1627632349.29,1,4,9,11
1627632350.08,2,2,4,5
1627632350.14,1,4,9,11
1627632351.00,2,2,4,5
1627632351.06,1,4,8,10
1627632351.84,2,2,4,5
1627632351.91,1,4,8,10
1627632352.69,2,1,3,4
1627632352.75,1,4,8,10
1627632353.61,2,1,3,3
1627632353.67,1,5,8,10
1627632354.45,2,1,3,3
1627632354.52,1,5,8,10
1627632355.30,2,2,4,4
1627632355.37,1,5,8,10
1627632356.22,2,2,4,4
1627632356.28,1,4,8,9
1627632357.06,2,2,4,4
1627632357.13,1,4,8,9
1627632357.91,2,2,4,4
1627632357.98,1,4,8,9
1627632358.83,2,2,5,5
1627632358.89,1,4,8,9
1627632359.67,2,2,5,5
1627632359.74,1,4,8,9
1627632360.52,2,2,5,5
1627632360.59,1,4,8,9
1627632361.43,2,1,4,4
1627632361.51,1,4,7,9
1627632362.28,2,1,4,4
1627632362.35,1,4,7,9
1627632363.13,2,1,4,4
1627632363.20,1,4,7,9
1627632364.04,2,2,5,5
1627632364.12,1,5,8,10
1627632364.89,2,2,5,5
1627632364.97,1,5,8,10
1627632365.74,2,2,5,5
1627632365.81,1,5,8,10
1627632366.65,2,2,4,4
1627632366.73,1,4,6,8
1627632367.50,2,2,4,4
1627632367.58,1,4,6,8
1627632368.34,2,2,4,4
1627632368.43,1,4,6,8
1627632369.26,2,2,4,4
1627632369.34,1,5,7,8
1627632370.11,2,2,4,4
1627632370.19,1,5,7,8
1627632370.95,2,2,4,4
1627632371.04,1,5,7,8
1627632371.87,2,1,3,3
1627632371.96,1,5,7,8
1627632372.72,2,1,3,3
1627632372.80,1,5,7,8
1627632373.56,2,1,3,3
1627632373.65,1,5,7,8
1627632374.48,2,2,4,4
1627632374.57,1,4,7,8
1627632375.32,2,2,4,4
1627632375.42,1,4,7,8
1627632376.17,2,2,4,4
1627632376.26,1,4,7,8
1627632377.09,2,2,3,3
1627632377.18,1,4,7,8
1627632377.93,2,2,3,3
1627632378.03,1,4,7,8
1627632378.78,2,2,3,3
1627632378.87,1,4,7,8
1627632379.70,2,1,3,3
1627632379.79,1,4,6,8
1627632380.54,2,1,3,3
1627632380.64,1,4,6,8
1627632381.39,2,1,3,3
1627632381.49,1,4,6,8
1627632382.30,2,1,2,2
1627632382.40,1,4,6,8
1627632383.15,2,1,2,2
1627632383.25,1,4,6,8
1627632384.00,2,1,2,2
1627632384.10,1,4,6,8
1627632384.91,2,2,3,3
1627632385.02,1,5,7,7
1627632385.76,2,2,3,3
1627632385.86,1,5,7,7
1627632386.61,2,2,3,3
1627632386.71,1,5,7,7
1627632387.52,2,2,3,3
1627632387.63,1,4,6,6
1627632388.37,2,2,3,3
1627632388.47,1,4,6,6
1627632389.21,2,2,3,3
1627632389.32,1,4,6,6
1627632390.13,2,2,3,3
1627632390.24,1,5,7,7
1627632390.98,2,2,3,3
1627632391.09,1,5,7,7
1627632391.82,2,2,3,3
1627632391.93,1,5,7,7
1627632392.74,2,2,2,2
1627632392.85,1,5,7,7
1627632393.59,2,2,2,2
1627632393.70,1,5,7,7
1627632394.43,2,1,1,1
1627632394.55,1,5,7,7
1627632395.35,2,1,2,2
1627632395.46,1,5,7,7
1627632396.20,2,1,2,2
1627632396.31,1,5,7,7
1627632397.04,2,2,3,3
1627632397.16,1,5,7,7
1627632397.96,2,2,3,3
1627632398.08,1,5,7,7
1627632398.80,2,2,3,3
1627632398.92,1,5,7,7
1627632399.65,2,2,3,3
1627632399.77,1,5,7,7
1627632400.57,2,1,2,2
1627632400.69,1,5,7,7
1627632401.41,2,1,2,2
1627632401.54,1,5,7,7
1627632402.26,2,1,2,2
1627632402.38,1,5,7,7
1627632403.18,2,1,2,2
1627632403.30,1,5,7,7
1627632404.02,2,1,2,2
1627632404.15,1,5,7,7
1627632404.87,2,1,2,2
1627632405.00,1,5,7,7
1627632405.79,2,1,3,4
1627632405.91,1,4,6,6
1627632406.63,2,2,4,5
1627632406.76,1,4,6,6
1627632407.48,2,2,4,5
1627632407.61,1,4,6,6
1627632408.39,2,2,3,5
1627632408.52,1,4,8,8
1627632409.24,2,2,3,5
1627632409.37,1,4,8,8
1627632410.09,2,2,3,5
1627632410.22,1,4,8,8
1627632411.00,2,2,4,5
1627632411.14,1,4,7,7
1627632411.85,2,2,4,5
1627632411.98,1,4,7,7
1627632412.70,2,1,3,4
1627632412.83,1,4,7,7
1627632413.61,2,1,3,4
1627632413.75,1,4,7,7
1627632414.46,2,1,3,4
1627632414.60,1,4,7,7
1627632415.30,2,1,3,4
1627632415.44,1,4,7,7
1627632416.22,2,1,4,5
1627632416.36,1,4,7,7
1627632417.07,2,1,4,5
1627632417.21,1,4,7,7
1627632417.91,2,1,4,5
1627632418.06,1,4,7,7
1627632418.83,2,2,4,5
1627632418.97,1,4,7,7
1627632419.68,2,2,4,5
1627632419.82,1,4,7,7
1627632420.52,2,2,4,5
1627632420.67,1,4,7,7
1627632421.44,2,2,4,6
1627632421.59,1,4,7,7
1627632422.28,2,2,4,6
1627632422.43,1,4,7,7
1627632423.13,2,2,4,6
1627632423.28,1,3,6,6
1627632424.05,2,4,6,11
1627632424.20,1,3,7,7
1627632424.90,2,4,6,11
1627632425.04,1,3,7,7
1627632425.74,2,4,6,11
1627632425.89,1,3,7,7
1627632426.66,2,4,6,10
1627632426.81,1,3,7,7
1627632427.50,2,4,6,10
1627632427.66,1,3,7,7
1627632428.35,2,4,6,10
1627632428.50,1,3,7,7
1627632429.27,2,3,5,10
1627632429.42,1,4,8,8
1627632430.11,2,3,5,10
1627632430.27,1,4,8,8
1627632430.96,2,3,5,10
1627632431.12,1,4,8,8
1627632431.87,2,3,5,8
1627632432.03,1,4,8,8
1627632432.72,2,3,5,8
1627632432.88,1,4,8,8
1627632433.57,2,3,5,8
1627632433.73,1,4,8,8
1627632434.48,2,3,5,8
1627632434.65,1,5,8,8
1627632435.33,2,3,5,8
1627632435.49,1,5,8,8
1627632436.18,2,2,4,7
1627632436.34,1,5,8,8
1627632437.09,2,2,4,7
1627632437.26,1,5,8,8
1627632437.94,2,2,4,7
1627632438.11,1,5,8,8
1627632438.78,2,2,4,7
1627632438.95,1,5,8,8
1627632439.70,2,2,4,7
1627632439.87,1,5,8,8
1627632440.55,2,2,4,7
1627632440.72,1,5,8,8
1627632441.39,2,2,4,7
1627632441.56,1,4,7,7
1627632442.31,2,1,3,6
1627632442.48,1,4,7,7
1627632443.16,2,1,3,6
1627632443.33,1,4,7,7
1627632444.00,2,1,3,6
1627632444.18,1,4,7,7
1627632444.92,2,2,4,7
1627632445.09,1,4,7,7
1627632445.76,2,2,4,7
1627632445.94,1,4,7,7
1627632446.61,2,2,4,7
1627632446.79,1,4,7,7
1627632447.53,2,1,3,6
1627632447.71,1,4,7,7
1627632448.37,2,1,3,6
1627632448.55,1,4,7,7
1627632449.22,2,1,3,6
1627632449.40,1,4,7,7
1627632450.14,2,1,2,2
1627632450.32,1,5,8,8
1627632450.98,2,0,1,1
1627632451.17,1,5,8,8
1627632451.83,2,0,1,1
1627632452.01,1,5,8,8
1627632452.75,2,0,1,1
1627632452.93,1,6,8,8
1627632453.59,2,0,1,1
1627632453.78,1,6,8,8
1627632454.44,2,1,2,2
1627632454.63,1,6,8,8
1627632455.35,2,1,3,3
1627632455.54,1,5,8,8
1627632456.20,2,1,3,3
1627632456.39,1,5,8,8
1627632457.05,2,1,3,3
1627632457.24,1,5,8,8
1627632457.96,2,1,3,3
1627632458.16,1,5,8,8
1627632458.81,2,1,3,3
1627632459.00,1,5,8,8
1627632459.66,2,1,3,3
1627632459.85,1,5,8,8
1627632460.57,2,2,4,4
1627632460.77,1,5,8,8
1627632461.42,2,2,4,4
1627632461.61,1,5,8,8
1627632462.26,2,2,4,4
1627632462.46,1,5,8,8
1627632463.18,2,1,3,3
1627632463.38,1,4,7,9
1627632464.03,2,1,3,3
1627632464.23,1,4,7,9
1627632464.87,2,1,3,3
1627632465.07,1,4,7,9
1627632465.79,2,1,4,4
1627632465.99,1,3,6,8
1627632466.64,2,1,4,4
1627632466.84,1,3,6,8
1627632467.48,2,1,4,4
1627632467.69,1,3,6,8
1627632468.40,2,1,3,3
1627632468.60,1,4,7,9
1627632469.24,2,1,3,3
1627632469.45,1,4,7,9
1627632470.09,2,1,3,3
1627632470.30,1,4,7,9
1627632471.01,2,2,3,3
1627632471.22,1,3,6,8
1627632471.85,2,2,3,3
1627632472.06,1,3,6,8
1627632472.70,2,2,3,3
1627632472.91,1,3,6,8
1627632473.62,2,1,3,5
1627632473.83,1,3,5,7
1627632474.46,2,1,3,5
